Wall time,Step,Value
1764645012.422904,16799,3.810758113861084
1764645030.9308019,16849,10.237268447875977
1764645050.492251,16899,3.6631925106048584
1764645069.0754442,16949,9.252786636352539
1764645088.04512,16999,4.661869525909424
1764645106.2324147,17049,3.6701207160949707
1764645289.2183297,17099,3.5037407875061035
1764645305.097143,17149,3.8384523391723633
1764645320.7352397,17199,4.01339054107666
1764645336.3423038,17249,4.177057266235352
1764645352.1521878,17299,3.7900819778442383
1764645367.7065094,17349,3.822610855102539
1764645383.2379136,17399,3.6139354705810547
1764645399.1569948,17449,3.60684871673584
1764645414.4000113,17499,3.9105117321014404
1764645429.7304006,17549,3.6476101875305176
1764645446.0319118,17599,3.702777147293091
1764645463.5438776,17649,3.931905508041382
1764645481.269488,17699,7.16798734664917
1764645497.673665,17749,3.9043290615081787
1764645516.4610589,17799,3.9770562648773193
1764645534.3911598,17849,3.694260835647583
1764645551.232792,17899,6.251051902770996
1764645570.7707205,17949,3.8849494457244873
1764645587.4774103,17999,3.817257881164551
1764645603.6641073,18049,3.6640944480895996
1764645775.938039,18099,3.6382124423980713
1764645791.8848057,18149,3.89764666557312
1764645806.9230492,18199,3.5520272254943848
1764645822.1325486,18249,6.132369041442871
1764645837.7705514,18299,3.8914666175842285
1764645853.3084915,18349,7.4882378578186035
1764645869.4630878,18399,3.8405604362487793
1764645884.8592534,18449,6.417630195617676
1764645903.6688206,18499,3.644918441772461
1764645923.0587404,18549,3.7288389205932617
1764645940.3443918,18599,7.120488166809082
1764645959.3144207,18649,3.8170766830444336
1764645977.354274,18699,3.6291604042053223
1764645996.2375662,18749,3.678617000579834
1764646014.9291818,18799,9.12354564666748
1764646032.3800588,18849,3.9324326515197754
1764646048.511193,18899,9.595752716064453
1764646064.270775,18949,3.605867862701416
1764646080.528658,18999,3.8553926944732666
1764646096.2937741,19049,6.309118747711182
1764646271.8785737,19099,3.8976407051086426
1764646287.585255,19149,3.6070024967193604
1764646303.21649,19199,3.572038412094116
1764646318.94018,19249,3.689119815826416
1764646335.0036247,19299,3.745792865753174
1764646355.754095,19349,6.438385009765625
1764646375.2935565,19399,3.6717071533203125
1764646393.3974204,19449,3.758497714996338
1764646412.152069,19499,3.654480457305908
1764646432.515173,19549,3.8393430709838867
1764646451.5317366,19599,3.6989705562591553
1764646467.8975742,19649,3.811573028564453
1764646484.2401378,19699,6.228640556335449
1764646500.462413,19749,3.8972597122192383
1764646516.3888354,19799,3.801419734954834
1764646531.6198328,19849,6.835507392883301
1764646547.5186818,19899,3.746427536010742
1764646563.0594962,19949,6.205232620239258
1764646578.4275703,19999,3.588214635848999
1764646594.0377347,20049,3.882821559906006
1764646763.417254,20099,3.84445858001709
1764646778.9728048,20149,4.958239555358887
1764646796.5645566,20199,4.149381637573242
1764646816.6378691,20249,3.7574214935302734
1764646833.6785948,20299,6.163150310516357
1764646852.7707243,20349,3.598543167114258
1764646871.0407584,20399,3.829249858856201
1764646889.380039,20449,5.806069374084473
1764646909.6367724,20499,3.6052699089050293
1764646926.501226,20549,3.97843599319458
1764646943.6151729,20599,5.642620086669922
1764646958.9890127,20649,3.680473804473877
1764646974.170975,20699,3.751173257827759
1764646989.9383054,20749,3.814971923828125
1764647005.5293894,20799,3.8913354873657227
1764647021.263795,20849,6.493685245513916
1764647036.6952877,20899,6.333029270172119
1764647052.0610845,20949,3.691592216491699
1764647068.416746,20999,3.8768670558929443
1764647083.8970172,21049,3.648214340209961
1764647264.8028586,21099,3.845816135406494
1764647282.1361208,21149,3.8480634689331055
1764647300.6342769,21199,3.638298988342285
1764647320.4590452,21249,3.8143396377563477
1764647338.7097907,21299,3.61566162109375
1764647356.2551033,21349,3.6570444107055664
1764647372.897901,21399,3.858820676803589
1764647389.7888443,21449,4.129716873168945
1764647405.7336447,21499,9.539170265197754
1764647421.3824835,21549,3.8259992599487305
1764647437.0569928,21599,3.6893064975738525
1764647452.5724277,21649,4.223208427429199
1764647468.967989,21699,3.766077756881714
1764647484.6215258,21749,3.717203378677368
1764647500.9266567,21799,3.6619722843170166
1764647516.1265397,21849,3.6233348846435547
1764647531.6693594,21899,4.367530822753906
1764647547.8994775,21949,3.7261533737182617
1764647563.5751362,21999,3.7391819953918457
1764647579.2702806,22049,3.751533269882202
1764647772.2198536,22099,3.9835262298583984
1764647787.6466901,22149,3.750199317932129
1764647803.9317675,22199,3.7006049156188965
1764647820.4304943,22249,5.126498699188232
1764647836.5684826,22299,4.173665523529053
1764647852.4121368,22349,3.727997303009033
1764647867.7596967,22399,3.6608729362487793
1764647883.0553799,22449,3.835843801498413
1764647898.5315087,22499,6.065497398376465
1764647914.3042927,22549,6.148712158203125
1764647929.7457051,22599,3.8056700229644775
1764647945.3306675,22649,7.372365951538086
1764647961.1400719,22699,3.7849338054656982
1764647976.693317,22749,4.264666557312012
1764647992.1970193,22799,3.6398181915283203
1764648007.6162455,22849,3.5976853370666504
1764648022.6673298,22899,3.963216781616211
