Wall time,Step,Value
1764629207.1075492,34349,1.6038453578948975
1764629224.4606998,34399,1.8518106937408447
1764629241.1455762,34449,1.420211911201477
1764629257.1544142,34499,1.5285210609436035
1764629273.4875298,34549,1.5026733875274658
1764629290.9048777,34599,1.6079583168029785
1764629307.8762765,34649,1.878251314163208
1764629324.3962598,34699,1.9475326538085938
1764629341.0673914,34749,1.564650058746338
1764629356.7703316,34799,1.6307709217071533
1764629372.343248,34849,1.4510712623596191
1764629387.880754,34899,1.266010046005249
1764629403.6767583,34949,2.312117576599121
1764629420.5964968,34999,1.4854907989501953
1764629436.862453,35049,2.294093132019043
1764629452.714386,35099,1.6065917015075684
1764629638.3619237,35149,1.4271868467330933
1764629654.690734,35199,1.800624132156372
1764629675.1109803,35249,1.2749829292297363
1764629693.6323779,35299,1.8438141345977783
1764629713.454827,35349,1.4311871528625488
1764629734.014767,35399,2.0091159343719482
1764629756.4635813,35449,1.5337567329406738
1764629782.4255564,35499,1.8462631702423096
1764629805.567125,35549,2.111280918121338
1764629827.646356,35599,1.9151206016540527
1764629843.494233,35649,1.2301077842712402
1764629859.3038118,35699,1.7930908203125
1764629874.8231936,35749,2.064736843109131
1764629890.2707179,35799,1.1173850297927856
1764629905.6352627,35849,1.289689302444458
1764629921.189105,35899,1.474501371383667
1764629937.011907,35949,1.6088712215423584
1764629952.7352304,35999,1.9405194520950317
1764629968.766161,36049,1.5684915781021118
1764629984.2291572,36099,1.6092143058776855
1764630196.9073677,36149,1.2295854091644287
1764630215.157837,36199,1.4580113887786865
1764630235.334487,36249,1.9009692668914795
1764630253.9002333,36299,1.9106595516204834
1764630270.494074,36349,1.8881425857543945
1764630287.4877164,36399,1.6663538217544556
1764630303.2376127,36449,1.0493931770324707
1764630318.9721572,36499,1.952501893043518
1764630334.5169642,36549,1.9225168228149414
1764630349.7592912,36599,1.5730271339416504
1764630365.4763906,36649,1.5920941829681396
1764630380.7277317,36699,1.6897552013397217
1764630396.451455,36749,1.4556258916854858
1764630412.0408816,36799,1.47554612159729
1764630427.376548,36849,2.7370545864105225
1764630442.8885822,36899,1.2698866128921509
1764630458.2682834,36949,2.110278844833374
1764630473.8389482,36999,1.6127033233642578
1764630489.25827,37049,1.4539365768432617
1764630504.7467146,37099,1.639916181564331
1764630761.2130818,37149,1.768356442451477
1764630776.2333856,37199,1.5382940769195557
1764630791.5297868,37249,2.0759944915771484
1764630807.391447,37299,1.5989081859588623
1764630822.6066315,37349,1.4995818138122559
1764630837.8294349,37399,1.582145094871521
1764630853.0861077,37449,1.1079459190368652
1764630868.3249934,37499,1.8705434799194336
1764630883.7814126,37549,1.699316143989563
1764630899.3446712,37599,1.108371376991272
1764630914.8478558,37649,1.3048486709594727
1764630930.2274547,37699,1.3802701234817505
1764630946.1422908,37749,1.348044514656067
1764630961.3481638,37799,1.4235625267028809
1764630976.9625232,37849,1.456992506980896
1764630992.45899,37899,1.4921801090240479
1764631009.949662,37949,1.4129000902175903
1764631028.046203,37999,1.1354179382324219
1764631045.2479103,38049,1.7215197086334229
1764631062.680215,38099,1.1720160245895386
1764631283.200687,38149,1.6868963241577148
1764631299.015638,38199,1.3984906673431396
1764631314.5216722,38249,1.7400405406951904
1764631330.256041,38299,1.9484119415283203
1764631345.4315727,38349,1.2012321949005127
1764631361.29635,38399,1.6450139284133911
1764631376.743799,38449,1.459084153175354
1764631392.544272,38499,1.681593418121338
1764631407.8444905,38549,1.3956977128982544
1764631423.6870768,38599,1.128600835800171
1764631440.96139,38649,1.3742401599884033
1764631461.1700263,38699,1.0533968210220337
1764631478.1631422,38749,1.7032171487808228
1764631495.1295269,38799,1.060938835144043
1764631512.050049,38849,1.6047881841659546
1764631531.2355843,38899,2.5177948474884033
1764631550.313968,38949,1.3042891025543213
1764631569.251498,38999,1.7066174745559692
1764631586.0425134,39049,2.278794288635254
1764631607.4364398,39099,1.927738070487976
1764631838.9641771,39149,3.0359880924224854
1764631855.3652372,39199,1.5397486686706543
1764631870.985135,39249,2.3585972785949707
1764631886.5005822,39299,1.204247236251831
1764631902.0177045,39349,1.6400325298309326
1764631917.7384458,39399,1.933861494064331
1764631933.0750682,39449,1.5817606449127197
1764631948.4926674,39499,1.9340187311172485
1764631963.79104,39549,0.8913434147834778
1764631979.135296,39599,2.638761281967163
1764631994.1633515,39649,1.8086094856262207
1764632010.0053895,39699,1.2693195343017578
1764632025.2550669,39749,1.5949527025222778
1764632040.415555,39799,1.237585425376892
1764632055.6046598,39849,1.742696762084961
1764632071.3435361,39899,1.6078397035598755
1764632086.7575865,39949,1.6808364391326904
1764632102.103046,39999,1.3929548263549805
1764632117.576559,40049,1.4580650329589844
1764632133.638462,40099,0.8812552094459534
